TimeMeasure,Potency,Voltage,Charge,Temperature,Misc01
2020-01-12 01:01:35.0,2.0,0.0,3796.0,20.0,55.0
2020-01-12 01:01:38.0,2.0,0.0,3816.0,20.0,55.0
2020-01-12 01:01:40.0,2.0,0.0,3816.0,20.0,55.0
2020-01-12 01:01:43.0,2.0,0.0,3796.0,20.0,55.0
2020-01-12 01:01:45.0,2.0,0.0,3816.0,20.0,55.0
2020-01-12 01:01:47.0,2.0,0.0,3804.0,20.0,55.0
2020-01-12 01:01:50.0,2.0,0.0,3883.0,20.0,55.0
2020-01-12 01:01:52.0,2.0,0.0,3814.0,20.0,55.0
2020-01-12 01:01:54.0,2.0,0.0,3811.0,20.0,55.0
2020-01-12 01:01:57.0,2.0,0.0,3816.0,20.0,55.0
2020-01-12 01:01:59.0,2.0,0.0,3871.0,20.0,55.0
2020-01-12 01:02:01.0,2.0,0.0,3874.0,20.0,55.0
2020-01-12 01:02:04.0,2.0,0.0,3975.0,20.0,55.0
2020-01-12 01:02:06.0,2.0,0.0,3816.0,20.0,55.0
2020-01-12 01:02:08.0,2.0,0.0,3975.0,20.0,55.0
2020-01-12 01:02:11.0,2.0,0.0,3816.0,20.0,55.0
2020-01-12 01:02:13.0,2.0,0.0,4023.0,20.0,55.0
2020-01-12 01:02:15.0,2.0,0.0,3816.0,20.0,55.0
2020-01-12 01:02:18.0,2.0,0.0,4058.0,20.0,55.0
2020-01-12 01:02:20.0,2.0,0.0,3816.0,20.0,55.0
2020-01-12 01:02:22.0,2.0,0.0,3881.0,20.0,54.0
2020-01-12 01:02:25.0,2.0,0.0,3866.0,20.0,54.0
2020-01-12 01:02:27.0,2.0,0.0,3816.0,21.0,55.0
2020-01-12 01:02:29.0,2.0,0.0,3871.0,21.0,55.0
2020-01-12 01:02:32.0,2.0,0.0,3816.0,21.0,55.0
2020-01-12 01:02:34.0,2.0,0.0,3886.0,21.0,55.0
2020-01-12 01:02:36.0,2.0,0.0,3871.0,21.0,55.0
2020-01-12 01:02:39.0,2.0,0.0,3903.0,21.0,55.0
2020-01-12 01:02:41.0,2.0,0.0,3888.0,21.0,55.0
2020-01-12 01:02:43.0,2.0,0.0,4085.0,21.0,55.0
2020-01-12 01:02:45.0,2.0,0.0,3891.0,21.0,55.0
2020-01-12 01:02:47.0,2.0,0.0,3956.0,21.0,55.0
2020-01-12 01:02:50.0,2.0,0.0,3874.0,21.0,55.0
2020-01-12 01:02:52.0,2.0,0.0,4097.0,21.0,55.0
2020-01-12 01:02:54.0,2.0,0.0,3911.0,21.0,55.0
2020-01-12 01:02:57.0,2.0,0.0,3881.0,21.0,55.0
2020-01-12 01:02:59.0,2.0,0.0,3903.0,21.0,55.0
2020-01-12 01:03:01.0,0.0,0.0,0.0,21.0,55.0
2020-01-12 01:03:04.0,0.0,0.0,0.0,21.0,55.0
2020-01-12 01:03:06.0,0.0,0.0,0.0,21.0,55.0
2020-01-12 01:03:08.0,0.0,0.0,0.0,21.0,55.0
2020-01-12 01:03:11.0,0.0,0.0,0.0,21.0,55.0
2020-01-12 01:03:13.0,0.0,0.0,0.0,21.0,55.0
2020-01-12 01:03:15.0,0.0,0.0,0.0,21.0,55.0
2020-01-12 01:03:18.0,0.0,0.0,151.0,21.0,55.0
2020-01-12 01:03:20.0,0.0,0.0,363.0,21.0,54.0
2020-01-12 01:03:22.0,0.0,0.0,119.0,21.0,54.0
2020-01-12 01:03:25.0,0.0,0.0,126.0,21.0,54.0
2020-01-12 01:03:27.0,0.0,0.0,154.0,21.0,54.0
2020-01-12 01:03:29.0,0.0,0.0,136.0,21.0,54.0
2020-01-12 01:03:32.0,0.0,0.0,193.0,21.0,54.0
2020-01-12 01:03:34.0,0.0,0.0,129.0,21.0,54.0
2020-01-12 01:03:36.0,0.0,0.0,0.0,21.0,54.0
2020-01-12 01:03:39.0,0.0,0.0,0.0,21.0,54.0
2020-01-12 01:03:41.0,0.0,0.0,0.0,21.0,54.0
2020-01-12 01:03:44.0,0.0,0.0,0.0,21.0,54.0
2020-01-12 01:03:46.0,0.0,0.0,0.0,21.0,54.0
2020-01-12 01:03:48.0,0.0,0.0,0.0,21.0,54.0
2020-01-12 01:03:51.0,2.0,0.0,3953.0,21.0,54.0
2020-01-12 01:03:53.0,2.0,0.0,3896.0,21.0,54.0
2020-01-12 01:03:55.0,2.0,0.0,3876.0,21.0,54.0
2020-01-12 01:03:58.0,2.0,0.0,3893.0,21.0,54.0
2020-01-12 01:04:00.0,2.0,0.0,3811.0,21.0,54.0
2020-01-12 01:04:02.0,2.0,0.0,3791.0,21.0,53.0
2020-01-12 01:04:05.0,2.0,0.0,3791.0,21.0,54.0
2020-01-12 01:04:07.0,2.0,0.0,3796.0,21.0,54.0
2020-01-12 01:04:09.0,2.0,0.0,3816.0,21.0,54.0
2020-01-12 01:04:12.0,2.0,0.0,3784.0,21.0,54.0
2020-01-12 01:04:14.0,2.0,0.0,3913.0,21.0,54.0
2020-01-12 01:04:16.0,2.0,0.0,3794.0,21.0,54.0
2020-01-12 01:04:19.0,2.0,0.0,3779.0,21.0,54.0
2020-01-12 01:04:21.0,2.0,0.0,3816.0,21.0,53.0
2020-01-12 01:04:23.0,2.0,0.0,3777.0,21.0,54.0
2020-01-12 01:04:26.0,2.0,0.0,3883.0,21.0,54.0
2020-01-12 01:04:28.0,2.0,0.0,3784.0,21.0,53.0
2020-01-12 01:04:30.0,2.0,0.0,3779.0,21.0,53.0
2020-01-12 01:04:33.0,2.0,0.0,3804.0,21.0,53.0
2020-01-12 01:04:35.0,2.0,0.0,3881.0,21.0,53.0
2020-01-12 01:04:37.0,2.0,0.0,3786.0,21.0,53.0
2020-01-12 01:04:40.0,2.0,0.0,3796.0,21.0,53.0
2020-01-12 01:04:42.0,2.0,0.0,3816.0,21.0,53.0
2020-01-12 01:04:45.0,2.0,0.0,3789.0,21.0,53.0
2020-01-12 01:04:47.0,2.0,0.0,3791.0,21.0,53.0
2020-01-12 01:04:49.0,2.0,0.0,3816.0,21.0,53.0
2020-01-12 01:04:52.0,2.0,0.0,3801.0,21.0,53.0
2020-01-12 01:04:54.0,2.0,0.0,3779.0,21.0,53.0
2020-01-12 01:04:56.0,2.0,0.0,3906.0,21.0,53.0
2020-01-12 01:04:59.0,2.0,0.0,3784.0,21.0,53.0
2020-01-12 01:05:01.0,2.0,0.0,3921.0,21.0,53.0
2020-01-12 01:05:03.0,2.0,0.0,3791.0,21.0,53.0
2020-01-12 01:05:06.0,2.0,0.0,3786.0,21.0,53.0
2020-01-12 01:05:08.0,2.0,0.0,3782.0,21.0,53.0
2020-01-12 01:05:10.0,2.0,0.0,3816.0,21.0,53.0
2020-01-12 01:05:13.0,2.0,0.0,3811.0,21.0,53.0
2020-01-12 01:05:15.0,2.0,0.0,3786.0,21.0,53.0
2020-01-12 01:05:17.0,2.0,0.0,3864.0,21.0,53.0
2020-01-12 01:05:20.0,2.0,0.0,3796.0,21.0,53.0
2020-01-12 01:05:22.0,2.0,0.0,3784.0,21.0,53.0
2020-01-12 01:05:24.0,2.0,0.0,3816.0,21.0,53.0
2020-01-12 01:05:27.0,2.0,0.0,3789.0,21.0,53.0
2020-01-12 01:05:29.0,2.0,0.0,3814.0,21.0,53.0
2020-01-12 01:05:31.0,2.0,0.0,3816.0,21.0,53.0
2020-01-12 01:05:34.0,2.0,0.0,3784.0,21.0,53.0
2020-01-12 01:05:36.0,2.0,0.0,3779.0,21.0,53.0
2020-01-12 01:05:38.0,2.0,0.0,3784.0,21.0,53.0
2020-01-12 01:05:40.0,2.0,0.0,3784.0,21.0,53.0
2020-01-12 01:05:43.0,2.0,0.0,3923.0,21.0,53.0
2020-01-12 01:05:46.0,2.0,0.0,3779.0,21.0,53.0
2020-01-12 01:05:48.0,2.0,0.0,3816.0,21.0,53.0
2020-01-12 01:05:50.0,2.0,0.0,3779.0,21.0,53.0
2020-01-12 01:05:53.0,2.0,0.0,3777.0,21.0,53.0
2020-01-12 01:05:55.0,2.0,0.0,3816.0,21.0,53.0
2020-01-12 01:05:57.0,2.0,0.0,3806.0,21.0,52.0
2020-01-12 01:06:00.0,2.0,0.0,3926.0,21.0,53.0
2020-01-12 01:06:02.0,2.0,0.0,3809.0,21.0,52.0
2020-01-12 01:06:04.0,2.0,0.0,3806.0,21.0,52.0
2020-01-12 01:06:07.0,2.0,0.0,3861.0,21.0,52.0
2020-01-12 01:06:09.0,2.0,0.0,3816.0,21.0,52.0
2020-01-12 01:06:11.0,2.0,0.0,3926.0,21.0,52.0
2020-01-12 01:06:14.0,2.0,0.0,3786.0,21.0,52.0
2020-01-12 01:06:16.0,2.0,0.0,3888.0,21.0,52.0
2020-01-12 01:06:18.0,2.0,0.0,3806.0,21.0,52.0
2020-01-12 01:06:21.0,2.0,0.0,3806.0,21.0,52.0
2020-01-12 01:06:23.0,2.0,0.0,3806.0,21.0,52.0
2020-01-12 01:06:25.0,2.0,0.0,3816.0,21.0,52.0
2020-01-12 01:06:28.0,2.0,0.0,3938.0,21.0,53.0
2020-01-12 01:06:30.0,2.0,0.0,3794.0,21.0,52.0
2020-01-12 01:06:32.0,2.0,0.0,3816.0,21.0,52.0
2020-01-12 01:06:35.0,2.0,0.0,3804.0,22.0,53.0
2020-01-12 01:06:37.0,2.0,0.0,3796.0,21.0,52.0
2020-01-12 01:06:39.0,2.0,0.0,3801.0,21.0,53.0
2020-01-12 01:06:42.0,2.0,0.0,3816.0,21.0,52.0
2020-01-12 01:06:44.0,2.0,0.0,3901.0,22.0,53.0
2020-01-12 01:06:46.0,2.0,0.0,3806.0,22.0,53.0
2020-01-12 01:06:48.0,2.0,0.0,3794.0,22.0,53.0
2020-01-12 01:06:50.0,2.0,0.0,3903.0,22.0,53.0
2020-01-12 01:06:53.0,2.0,0.0,3816.0,22.0,53.0
2020-01-12 01:06:55.0,2.0,0.0,3923.0,22.0,53.0
2020-01-12 01:06:57.0,2.0,0.0,4018.0,22.0,53.0
2020-01-12 01:07:00.0,2.0,0.0,3921.0,22.0,53.0
2020-01-12 01:07:02.0,2.0,0.0,3816.0,22.0,53.0
2020-01-12 01:07:04.0,2.0,0.0,3816.0,22.0,53.0
2020-01-12 01:07:07.0,2.0,0.0,3809.0,22.0,53.0
2020-01-12 01:07:09.0,2.0,0.0,3794.0,22.0,53.0
2020-01-12 01:07:11.0,2.0,0.0,3901.0,22.0,53.0
2020-01-12 01:07:14.0,2.0,0.0,3811.0,22.0,53.0
2020-01-12 01:07:16.0,2.0,0.0,3811.0,22.0,53.0
2020-01-12 01:07:18.0,2.0,0.0,3816.0,22.0,53.0
2020-01-12 01:07:21.0,2.0,0.0,3871.0,22.0,53.0
2020-01-12 01:07:23.0,2.0,0.0,3816.0,22.0,53.0
2020-01-12 01:07:25.0,2.0,0.0,3791.0,22.0,53.0
2020-01-12 01:07:28.0,2.0,0.0,3804.0,22.0,52.0
2020-01-12 01:07:30.0,2.0,0.0,3786.0,22.0,52.0
2020-01-12 01:07:32.0,2.0,0.0,3883.0,22.0,52.0
2020-01-12 01:07:35.0,2.0,0.0,3804.0,22.0,52.0
2020-01-12 01:07:37.0,2.0,0.0,3933.0,22.0,52.0
2020-01-12 01:07:39.0,2.0,0.0,3874.0,22.0,52.0
2020-01-12 01:07:42.0,2.0,0.0,3811.0,22.0,52.0
2020-01-12 01:07:44.0,2.0,0.0,3801.0,22.0,52.0
2020-01-12 01:07:47.0,2.0,0.0,3816.0,22.0,52.0
2020-01-12 01:07:49.0,2.0,0.0,3811.0,22.0,52.0
2020-01-12 01:07:51.0,2.0,0.0,3796.0,22.0,52.0
2020-01-12 01:07:54.0,2.0,0.0,3816.0,22.0,53.0
2020-01-12 01:07:56.0,2.0,0.0,3816.0,22.0,52.0
2020-01-12 01:07:58.0,2.0,0.0,3816.0,22.0,52.0
2020-01-12 01:08:01.0,2.0,0.0,3801.0,22.0,52.0
2020-01-12 01:08:03.0,2.0,0.0,3891.0,22.0,52.0
2020-01-12 01:08:05.0,2.0,0.0,3814.0,22.0,52.0
2020-01-12 01:08:08.0,2.0,0.0,3816.0,22.0,52.0
2020-01-12 01:08:10.0,2.0,0.0,3801.0,22.0,52.0
2020-01-12 01:08:12.0,2.0,0.0,3816.0,22.0,52.0
2020-01-12 01:08:15.0,2.0,0.0,3816.0,22.0,52.0
2020-01-12 01:08:17.0,2.0,0.0,3864.0,22.0,52.0
2020-01-12 01:08:19.0,2.0,0.0,3806.0,22.0,52.0
2020-01-12 01:08:22.0,2.0,0.0,3816.0,22.0,52.0
2020-01-12 01:08:24.0,2.0,0.0,3816.0,22.0,52.0
2020-01-12 01:08:26.0,2.0,0.0,3816.0,22.0,52.0
2020-01-12 01:08:29.0,2.0,0.0,3816.0,22.0,52.0
2020-01-12 01:08:31.0,2.0,0.0,3891.0,22.0,52.0
2020-01-12 01:08:33.0,2.0,0.0,3816.0,22.0,52.0
2020-01-12 01:08:35.0,2.0,0.0,3816.0,22.0,52.0
2020-01-12 01:08:38.0,2.0,0.0,3864.0,22.0,52.0
2020-01-12 01:08:40.0,2.0,0.0,3816.0,22.0,52.0
2020-01-12 01:08:42.0,2.0,0.0,3938.0,22.0,52.0
2020-01-12 01:08:45.0,2.0,0.0,3814.0,22.0,52.0
2020-01-12 01:08:48.0,2.0,0.0,3791.0,22.0,52.0
2020-01-12 01:08:50.0,2.0,0.0,3816.0,22.0,52.0
2020-01-12 01:08:52.0,2.0,0.0,3816.0,22.0,52.0
2020-01-12 01:08:55.0,2.0,0.0,3816.0,22.0,52.0
2020-01-12 01:08:57.0,2.0,0.0,3816.0,22.0,52.0
2020-01-12 01:08:59.0,2.0,0.0,3816.0,22.0,52.0
2020-01-12 01:09:02.0,2.0,0.0,3816.0,22.0,51.0
2020-01-12 01:09:04.0,2.0,0.0,3866.0,22.0,52.0
2020-01-12 01:09:06.0,2.0,0.0,3801.0,22.0,51.0
2020-01-12 01:09:09.0,2.0,0.0,3811.0,22.0,51.0
2020-01-12 01:09:11.0,2.0,0.0,3816.0,22.0,51.0
2020-01-12 01:09:13.0,2.0,0.0,3816.0,22.0,51.0
2020-01-12 01:09:16.0,2.0,0.0,3816.0,22.0,51.0
2020-01-12 01:09:18.0,2.0,0.0,3816.0,22.0,51.0
2020-01-12 01:09:20.0,2.0,0.0,3816.0,22.0,52.0
2020-01-12 01:09:23.0,2.0,0.0,3881.0,22.0,51.0
2020-01-12 01:09:25.0,2.0,0.0,3816.0,22.0,51.0
2020-01-12 01:09:27.0,2.0,0.0,3866.0,22.0,51.0
2020-01-12 01:09:30.0,2.0,0.0,3816.0,22.0,51.0
2020-01-12 01:09:32.0,2.0,0.0,3816.0,22.0,51.0
2020-01-12 01:09:34.0,2.0,0.0,3933.0,22.0,51.0
2020-01-12 01:09:36.0,2.0,0.0,3814.0,22.0,51.0
2020-01-12 01:09:39.0,2.0,0.0,3876.0,22.0,51.0
2020-01-12 01:09:41.0,2.0,0.0,3866.0,22.0,51.0
2020-01-12 01:09:43.0,2.0,0.0,3816.0,22.0,51.0
2020-01-12 01:09:46.0,2.0,0.0,3814.0,22.0,51.0
2020-01-12 01:09:48.0,2.0,0.0,3806.0,22.0,51.0
2020-01-12 01:09:50.0,2.0,0.0,3816.0,22.0,51.0
2020-01-12 01:09:52.0,2.0,0.0,3816.0,22.0,51.0
2020-01-12 01:09:55.0,2.0,0.0,3938.0,22.0,51.0
2020-01-12 01:09:57.0,2.0,0.0,3804.0,22.0,51.0
2020-01-12 01:09:59.0,2.0,0.0,3809.0,22.0,51.0
2020-01-12 01:10:02.0,2.0,0.0,3816.0,22.0,51.0
2020-01-12 01:10:04.0,2.0,0.0,3816.0,22.0,51.0
2020-01-12 01:10:06.0,2.0,0.0,3816.0,22.0,51.0
2020-01-12 01:10:09.0,2.0,0.0,3938.0,22.0,51.0
2020-01-12 01:10:11.0,2.0,0.0,3816.0,22.0,51.0
2020-01-12 01:10:13.0,2.0,0.0,3816.0,22.0,51.0
2020-01-12 01:10:16.0,2.0,0.0,3926.0,22.0,51.0
2020-01-12 01:10:18.0,2.0,0.0,3816.0,22.0,51.0
2020-01-12 01:10:20.0,2.0,0.0,3816.0,22.0,51.0
2020-01-12 01:10:23.0,2.0,0.0,3901.0,22.0,51.0
2020-01-12 01:10:25.0,2.0,0.0,3864.0,22.0,51.0
2020-01-12 01:10:27.0,2.0,0.0,3816.0,22.0,51.0
2020-01-12 01:10:30.0,2.0,0.0,3891.0,22.0,51.0
2020-01-12 01:10:32.0,2.0,0.0,3816.0,22.0,51.0
2020-01-12 01:10:34.0,2.0,0.0,3866.0,22.0,51.0
2020-01-12 01:10:37.0,2.0,0.0,3816.0,22.0,51.0
2020-01-12 01:10:39.0,2.0,0.0,3816.0,22.0,51.0
2020-01-12 01:10:41.0,2.0,0.0,3861.0,22.0,51.0
2020-01-12 01:10:43.0,2.0,0.0,3816.0,22.0,51.0
2020-01-12 01:10:46.0,2.0,0.0,3816.0,22.0,51.0
2020-01-12 01:10:49.0,2.0,0.0,3871.0,22.0,51.0
2020-01-12 01:10:51.0,2.0,0.0,3816.0,22.0,51.0
2020-01-12 01:10:53.0,2.0,0.0,3938.0,22.0,51.0
2020-01-12 01:10:55.0,2.0,0.0,3816.0,22.0,51.0
2020-01-12 01:10:58.0,2.0,0.0,3816.0,22.0,51.0
2020-01-12 01:11:00.0,2.0,0.0,3816.0,22.0,51.0
2020-01-12 01:11:02.0,2.0,0.0,3809.0,22.0,51.0
2020-01-12 01:11:05.0,2.0,0.0,3816.0,22.0,51.0
2020-01-12 01:11:07.0,2.0,0.0,3901.0,22.0,51.0
2020-01-12 01:11:09.0,2.0,0.0,3796.0,22.0,50.0
2020-01-12 01:11:12.0,2.0,0.0,3794.0,22.0,51.0
2020-01-12 01:11:14.0,2.0,0.0,3806.0,22.0,51.0
2020-01-12 01:11:16.0,2.0,0.0,3796.0,22.0,51.0
2020-01-12 01:11:19.0,2.0,0.0,3896.0,22.0,50.0
2020-01-12 01:11:21.0,2.0,0.0,3801.0,22.0,50.0
2020-01-12 01:11:23.0,2.0,0.0,3911.0,22.0,50.0
2020-01-12 01:11:26.0,2.0,0.0,3794.0,22.0,51.0
2020-01-12 01:11:28.0,2.0,0.0,3876.0,22.0,50.0
2020-01-12 01:11:30.0,2.0,0.0,3796.0,22.0,50.0
2020-01-12 01:11:33.0,2.0,0.0,3913.0,22.0,50.0
2020-01-12 01:11:35.0,2.0,0.0,3809.0,22.0,51.0
2020-01-12 01:11:37.0,2.0,0.0,3794.0,22.0,50.0
2020-01-12 01:11:40.0,2.0,0.0,3816.0,22.0,50.0
2020-01-12 01:11:42.0,2.0,0.0,3801.0,22.0,50.0
2020-01-12 01:11:44.0,2.0,0.0,3816.0,22.0,50.0
2020-01-12 01:11:47.0,2.0,0.0,3809.0,22.0,50.0
2020-01-12 01:11:49.0,2.0,0.0,3779.0,22.0,50.0
2020-01-12 01:11:51.0,2.0,0.0,3801.0,22.0,50.0
2020-01-12 01:11:53.0,2.0,0.0,3811.0,22.0,50.0
2020-01-12 01:11:55.0,2.0,0.0,3786.0,22.0,50.0
2020-01-12 01:11:58.0,2.0,0.0,3923.0,22.0,50.0
2020-01-12 01:12:00.0,2.0,0.0,3796.0,22.0,50.0
2020-01-12 01:12:02.0,2.0,0.0,3931.0,22.0,51.0
2020-01-12 01:12:05.0,2.0,0.0,3782.0,22.0,50.0
2020-01-12 01:12:07.0,2.0,0.0,4005.0,22.0,50.0
2020-01-12 01:12:09.0,2.0,0.0,3777.0,22.0,50.0
2020-01-12 01:12:12.0,2.0,0.0,3866.0,22.0,50.0
2020-01-12 01:12:14.0,2.0,0.0,3774.0,22.0,50.0
2020-01-12 01:12:16.0,2.0,0.0,3777.0,22.0,50.0
2020-01-12 01:12:19.0,2.0,0.0,3782.0,22.0,50.0
2020-01-12 01:12:21.0,2.0,0.0,3816.0,22.0,50.0
2020-01-12 01:12:23.0,2.0,0.0,3777.0,22.0,50.0
2020-01-12 01:12:26.0,2.0,0.0,3779.0,22.0,50.0
2020-01-12 01:12:28.0,2.0,0.0,3794.0,22.0,51.0
2020-01-12 01:12:30.0,2.0,0.0,3779.0,22.0,50.0
2020-01-12 01:12:33.0,2.0,0.0,3782.0,22.0,50.0
2020-01-12 01:12:35.0,2.0,0.0,3779.0,22.0,50.0
2020-01-12 01:12:37.0,2.0,0.0,3794.0,22.0,50.0
2020-01-12 01:12:40.0,2.0,0.0,3796.0,22.0,50.0
2020-01-12 01:12:42.0,2.0,0.0,4097.0,22.0,51.0
2020-01-12 01:12:44.0,2.0,0.0,3804.0,22.0,50.0
2020-01-12 01:12:47.0,2.0,0.0,4082.0,22.0,50.0
2020-01-12 01:12:50.0,2.0,0.0,3806.0,22.0,50.0
2020-01-12 01:12:52.0,2.0,0.0,3786.0,22.0,50.0
2020-01-12 01:12:54.0,2.0,0.0,3796.0,22.0,50.0
2020-01-12 01:12:57.0,2.0,0.0,3816.0,22.0,50.0
2020-01-12 01:12:59.0,2.0,0.0,3975.0,22.0,50.0
2020-01-12 01:13:01.0,16.0,4.0,3806.0,22.0,50.0
2020-01-12 01:13:04.0,2.0,0.0,4072.0,22.0,50.0
2020-01-12 01:13:06.0,2.0,0.0,3796.0,22.0,51.0
2020-01-12 01:13:08.0,2.0,0.0,4058.0,22.0,50.0
2020-01-12 01:13:11.0,2.0,0.0,3796.0,22.0,50.0
2020-01-12 01:13:13.0,2.0,0.0,4100.0,22.0,50.0
2020-01-12 01:13:15.0,2.0,0.0,3816.0,22.0,50.0
2020-01-12 01:13:18.0,2.0,0.0,4150.0,22.0,50.0
2020-01-12 01:13:20.0,2.0,0.0,3811.0,22.0,50.0
2020-01-12 01:13:22.0,2.0,0.0,4140.0,22.0,50.0
2020-01-12 01:13:25.0,2.0,0.0,3816.0,22.0,50.0
2020-01-12 01:13:27.0,2.0,0.0,4137.0,22.0,50.0
2020-01-12 01:13:29.0,2.0,0.0,3801.0,22.0,50.0
2020-01-12 01:13:32.0,2.0,0.0,4135.0,22.0,50.0
2020-01-12 01:13:34.0,2.0,0.0,3816.0,22.0,50.0
2020-01-12 01:13:36.0,2.0,0.0,4097.0,22.0,50.0
2020-01-12 01:13:39.0,2.0,0.0,3816.0,22.0,50.0
2020-01-12 01:13:41.0,2.0,0.0,3980.0,22.0,50.0
2020-01-12 01:13:43.0,2.0,0.0,3816.0,22.0,50.0
2020-01-12 01:13:46.0,2.0,0.0,3804.0,22.0,50.0
2020-01-12 01:13:48.0,2.0,0.0,4097.0,22.0,50.0
2020-01-12 01:13:51.0,2.0,0.0,3816.0,22.0,50.0
2020-01-12 01:13:53.0,2.0,0.0,4097.0,22.0,50.0
2020-01-12 01:13:55.0,2.0,0.0,3801.0,22.0,50.0
2020-01-12 01:13:58.0,2.0,0.0,3913.0,22.0,50.0
2020-01-12 01:14:00.0,2.0,0.0,3871.0,22.0,50.0
2020-01-12 01:14:02.0,2.0,0.0,3816.0,22.0,50.0
2020-01-12 01:14:05.0,2.0,0.0,3816.0,22.0,50.0
2020-01-12 01:14:07.0,2.0,0.0,3816.0,22.0,50.0
2020-01-12 01:14:09.0,2.0,0.0,4067.0,22.0,50.0
2020-01-12 01:14:12.0,2.0,0.0,3871.0,22.0,50.0
2020-01-12 01:14:14.0,2.0,0.0,3816.0,22.0,50.0
2020-01-12 01:14:16.0,2.0,0.0,3816.0,22.0,50.0
2020-01-12 01:14:19.0,2.0,0.0,4177.0,22.0,50.0
2020-01-12 01:14:21.0,2.0,0.0,3896.0,22.0,50.0
2020-01-12 01:14:23.0,2.0,0.0,4060.0,22.0,50.0
2020-01-12 01:14:26.0,2.0,0.0,3886.0,22.0,50.0
2020-01-12 01:14:28.0,2.0,0.0,4005.0,22.0,50.0
2020-01-12 01:14:30.0,2.0,0.0,3896.0,22.0,50.0
2020-01-12 01:14:33.0,2.0,0.0,4018.0,22.0,50.0
2020-01-12 01:14:35.0,2.0,0.0,3876.0,22.0,50.0
2020-01-12 01:14:37.0,2.0,0.0,3869.0,22.0,50.0
2020-01-12 01:14:40.0,2.0,0.0,3881.0,22.0,50.0
2020-01-12 01:14:42.0,2.0,0.0,3883.0,22.0,50.0
2020-01-12 01:14:44.0,2.0,0.0,4115.0,22.0,50.0
2020-01-12 01:14:47.0,2.0,0.0,3866.0,22.0,50.0
2020-01-12 01:14:49.0,2.0,0.0,3906.0,22.0,50.0
2020-01-12 01:14:51.0,2.0,0.0,3931.0,22.0,50.0
2020-01-12 01:14:53.0,2.0,0.0,3881.0,22.0,50.0
2020-01-12 01:14:55.0,2.0,0.0,3869.0,22.0,49.0
2020-01-12 01:14:58.0,2.0,0.0,3881.0,22.0,50.0
2020-01-12 01:15:00.0,2.0,0.0,3871.0,22.0,50.0
2020-01-12 01:15:02.0,2.0,0.0,3874.0,22.0,50.0
2020-01-12 01:15:05.0,2.0,0.0,3874.0,22.0,50.0
2020-01-12 01:15:07.0,2.0,0.0,3983.0,22.0,50.0
2020-01-12 01:15:09.0,2.0,0.0,3874.0,22.0,50.0
2020-01-12 01:15:12.0,2.0,0.0,4018.0,22.0,50.0
2020-01-12 01:15:14.0,2.0,0.0,3888.0,22.0,50.0
2020-01-12 01:15:16.0,2.0,0.0,3985.0,22.0,50.0
2020-01-12 01:15:19.0,2.0,0.0,3881.0,22.0,50.0
2020-01-12 01:15:21.0,2.0,0.0,3958.0,22.0,50.0
2020-01-12 01:15:23.0,2.0,0.0,3876.0,22.0,50.0
2020-01-12 01:15:26.0,2.0,0.0,3990.0,22.0,49.0
2020-01-12 01:15:28.0,2.0,0.0,3869.0,22.0,50.0
2020-01-12 01:15:30.0,2.0,0.0,3874.0,22.0,49.0
2020-01-12 01:15:33.0,2.0,0.0,3886.0,22.0,49.0
2020-01-12 01:15:35.0,2.0,0.0,3888.0,22.0,49.0
2020-01-12 01:15:37.0,2.0,0.0,4194.0,22.0,49.0
2020-01-12 01:15:39.0,2.0,0.0,3876.0,22.0,49.0
2020-01-12 01:15:42.0,2.0,0.0,4122.0,22.0,49.0
2020-01-12 01:15:44.0,2.0,0.0,3896.0,22.0,49.0
2020-01-12 01:15:46.0,2.0,0.0,4164.0,22.0,49.0
2020-01-12 01:15:49.0,2.0,0.0,3874.0,22.0,49.0
2020-01-12 01:15:52.0,2.0,0.0,3990.0,22.0,49.0
2020-01-12 01:15:54.0,2.0,0.0,4023.0,22.0,49.0
2020-01-12 01:15:56.0,2.0,0.0,3883.0,22.0,49.0
2020-01-12 01:15:59.0,2.0,0.0,3866.0,22.0,49.0
2020-01-12 01:16:01.0,2.0,0.0,3874.0,22.0,50.0
2020-01-12 01:16:03.0,2.0,0.0,3903.0,23.0,49.0
2020-01-12 01:16:06.0,2.0,0.0,3881.0,22.0,50.0
2020-01-12 01:16:08.0,2.0,0.0,3866.0,22.0,49.0
2020-01-12 01:16:10.0,2.0,0.0,4142.0,22.0,49.0
2020-01-12 01:16:13.0,2.0,0.0,3883.0,22.0,49.0
2020-01-12 01:16:15.0,2.0,0.0,4092.0,22.0,49.0
2020-01-12 01:16:17.0,2.0,0.0,3886.0,22.0,49.0
2020-01-12 01:16:20.0,2.0,0.0,3978.0,23.0,49.0
2020-01-12 01:16:22.0,2.0,0.0,3913.0,22.0,49.0
2020-01-12 01:16:24.0,2.0,0.0,4003.0,23.0,49.0
2020-01-12 01:16:27.0,2.0,0.0,3886.0,22.0,49.0
2020-01-12 01:16:29.0,2.0,0.0,4005.0,22.0,49.0
2020-01-12 01:16:31.0,2.0,0.0,3876.0,22.0,49.0
2020-01-12 01:16:34.0,2.0,0.0,3883.0,22.0,49.0
2020-01-12 01:16:36.0,2.0,0.0,3883.0,22.0,50.0
2020-01-12 01:16:38.0,2.0,0.0,3891.0,23.0,49.0
